# RA Dec Dist
-178.70632218826293, -25.666843978078834, 7039.48
-97.43623294350903, 60.66053632298129, 2501.51
-142.67272978421627, -68.79982067648406, 1136.24
-84.3303158866773, -23.84790798060924, 1542.71
-109.36292744271731, -18.549532431711498, 2538.86
-97.62511071171886, 32.194663948672506, 1364.8
99.39883369212775, 20.422410187590245, 1259.62
163.7362474922408, -46.94660324579098, 2900.04
-12.31066848858281, -53.57699029850645, 2850.82
-73.15795999844137, 2.7716955361571807, 1144.72
-30.13750117228302, 32.91676303227463, 1680.2
42.23344750601537, -12.887601476243265, 17041.16
166.89159396695536, 69.3382790889303, 19612.71
77.40953355700908, 9.541239080410895, 24784.51
-76.17190720286605, -6.014082883893629, 3098.92
-97.79654997481869, -8.195693873907967, 1741.22
102.72308442681226, 24.712374052691874, 6086.14
-104.32948884047717, -12.240611705984705, 3238.79
-139.1684182518746, 41.69466429179148, 17022.64
118.43472070522112, -4.176141584127037, 1214.58
-99.19570294676521, 18.6823851414541, 2010.69
-93.0886840238323, -1.6632962332412318, 1049.04
19.23047909926459, 42.89176799275485, 1110.22
-55.33115233007652, 2.8680197552863564, 5832.02
-50.42506858661822, -22.785911577932552, 10072.48
62.964702017083425, -54.46111647717023, 2502.8
76.87193179900353, 70.07845747432923, 2201.79
4.521912743729625, 22.056942910146162, 1382.53
144.25879286479267, -22.362114680379527, 1162.22
-135.5648516682585, -42.4819843194307, 6553.34
152.66516025526948, 59.12600944986139, 1574440.42
133.48543254925323, 5.189147799213558, 1758.75
22.36340742836961, 33.35358597769201, 3589.46
-79.37757224617032, -19.138378598133716, 3602.32
-101.01301942748029, -58.92211237201925, 9315.36
-44.688471880260046, 6.05764279181141, 3149.44
81.50234146067571, -63.31435410356355, 1017.06
-110.40635564232268, 54.227204274020195, 3378.17
157.29428903735027, -20.226362204825367, 6584.64
-76.35694991585295, 22.57583132374617, 9694.81
-147.88373218904312, 1.4134818272235947, 43792.64
-66.7193489156965, -20.72790622448509, 6415.84
49.47935341235473, 60.17020705732613, 1071.97
169.84875168677047, 9.17904239520066, 31530.96
39.98831091474996, 80.32202644776943, 20996.69
-167.49332285520026, 15.931341874614228, 223208.61
47.704279980063966, -58.29070272770344, 13935.57
-131.1782076552189, 16.597347898853467, 1476.07
-46.25698660720446, -0.5643472888702785, 9174.2
-54.87689328161072, 0.457896500609896, 2134.23
14.424867418443895, 43.50453540073979, 9423.68
-146.24496050446746, 37.20901281821454, 4020.35
114.03938532846996, 66.07791827520957, 81047.51
100.71497326110587, 67.97825211093866, 1408.46
58.05421791614594, -62.12389662866342, 12804.16
-104.85867326718943, -19.29363790214353, 3096.49
69.51130917622321, -45.99667511673358, 19332.2
123.08860436226531, 77.34312901391803, 2209.38
126.35651049661462, -4.823831315550653, 3783.35
-92.4820799341834, -73.29332892994245, 26518.91
78.73109528876667, -1.0644706342703203, 19269.99
92.76410298060848, -42.79761848204984, 1260.07
-157.2951452651848, -31.945495339937608, 10490.75
-87.87942221553227, -31.697254895809444, 12179.13
-102.19487867737126, -62.96389002856637, 297553.4
-12.72405206622894, 7.94120812126871, 4395.2
46.270015050061964, 9.481884901042465, 11928.84
119.55425097436556, -15.526052649899828, 1094964.72
118.43087086911083, 19.71818756859393, 1891.96
-137.5419761857973, 75.91099985924788, 2466.49
-167.498751171174, -8.886051793582354, 4315.82
-33.65265005234955, -15.140094712595966, 7192.8
-39.92332513463913, 20.0246656260263, 2145.03
-65.12137621174925, 72.01815740886535, 9569.34
-94.11045287456334, -64.42758034300188, 7669.31
177.5959374971223, -0.9984189003642819, 3842.03
-118.34111762530434, 6.033835073408771, 1679.3
53.15284279452747, 19.09397478270647, 1957.84
