# X, Y, Z, Distance, R, G, B, relative luminosity, relative radius, Vmag, BV
-1.7778984485430556, 4.431227892186233, -28.984960852268486, 29.37720329024677, 0.999999999999987, 0.8057167126318809, 0.5984043906085594, 1306.7064628115897, 34.40580476294219, 2.04, 1.019
-3.1711255541395076, 4.994276025246448, -0.5163321950555044, 5.952735281862015, 0.9999964047505815, 0.9285497241556991, 0.9061506753748255, 14.507423251884214, 2.2082558421054963, 3.46, 0.587
-103.8756167045085, 156.4961349180718, -6.7804655811171095, 187.96992481203006, 0.5944519274979687, 0.6808061698002263, 0.9999999999999997, 48343.03112130984, 40.051896901163964, 2.15, -0.046
-21.345246780926573, 31.532494639765282, -17.182182770829773, 41.78854993731718, 0.7068560459005304, 0.7639016205659138, 0.9999999999653715, 494.62008149843626, 6.10447221841112, 3.86, 0.13
8.742774075622947, -18.57540788448819, -57.1834907761355, 60.75334143377886, 0.9999999999861902, 0.8417871939608073, 0.6809648377508352, 1719.0855117236215, 34.32421203746166, 3.32, 0.885
18.80815347366297, -35.93864731327691, -75.57122885341299, 85.76329331046313, 0.5528958079557048, 0.6489892584620777, 1.0, 1935.3523361930813, 6.502524154418653, 3.94, -0.12
-7.97844141771202, 7.341336625258621, -34.38740052350502, 36.062026685899745, 1.0, 0.7684261920238887, 0.5237096168014348, 532.4237289043265, 25.185063778872042, 3.46, 1.161
-32.872364827795536, 43.39435195717108, -27.763543812288393, 61.12469437652812, 0.9999999999999998, 0.6724005992119544, 0.35397597040620654, 5502.886346456863, 114.8846752810655, 2.07, 1.576
-10.30140133399982, 6.756353521020197, -32.87189025554805, 35.1123595505618, 1.0, 0.7930235937098474, 0.5730650655764118, 443.68747798461885, 20.981832750633412, 3.6, 1.065
-18.384047446988006, 24.259799730535832, -1.2036043639253826, 30.478512648582747, 0.7274945370218682, 0.778656215935444, 1.0, 794.5929017962293, 8.221448508489248, 2.66, 0.16
3.8654036917114354, -21.59837556420508, -68.29955608962747, 71.73601147776183, 0.9999999999999998, 0.6797499069734776, 0.3654821780059311, 2206.132509260988, 70.85344805181924, 3.41, 1.542
4.9122658640308146, -17.11014517371057, -41.49217370309783, 45.146726862302486, 0.9999999999997307, 0.8181094758319079, 0.626695713589607, 541.2646706143596, 21.111897047733553, 3.93, 0.972
-45.60170098319577, 42.38023399433139, -65.21379279085198, 90.17132551848512, 0.9999999999998599, 0.8176126543571204, 0.625485733326813, 2872.7249717394416, 48.73740912465758, 3.62, 0.974
8.058194379239467, -21.351097098934012, -37.731997643676834, 44.091710758377424, 0.55, 0.647, 1.0, 12731.249856726565, 14.808632604679172, 0.45, -0.158
-33.879017209039375, 39.22320407867574, -12.383855703759181, 53.304904051172706, 1.0, 0.7406972289365669, 0.4700904019566733, 1032.0279845479247, 38.86539994838981, 3.59, 1.275
-1.014371031599694, 0.12488677739465237, -3.4934274111779473, 3.6473720684247, 1.0, 0.8868854837705803, 0.7915308642752593, 5.298064946489796, 1.5918118523415812, 3.49, 0.727
-28.957528314740557, 7.242571516033145, -73.59544386677824, 79.42811755361399, 0.9999999999999946, 0.7745703293486257, 0.5362835270252432, 1995.7479033099598, 47.63401372261733, 3.74, 1.136
-12.593183981664879, 11.08625699053408, -10.211276407649951, 19.657951641438963, 0.9976211594497822, 0.9576640382307847, 0.9955652340241736, 164.14727092169088, 6.480685732936611, 3.42, 0.488
-37.50418433759478, 28.667705170296962, -41.17590437929326, 62.65664160401002, 0.5938935553023165, 0.6803919682559357, 0.9999999999999998, 1091.6699803255788, 6.002753397106265, 3.88, -0.047
-86.7448054365941, 103.99228283886914, 4.11577936659015, 135.50135501355012, 0.55, 0.647, 1.0, 8318.488455950433, 12.282636630721987, 3.35, -0.15
-11.118919963098051, 8.608331044743622, -11.636131277858594, 18.26817683595177, 0.7311340721820649, 0.7812254162082115, 1.0, 290.7686337044766, 5.022862429920669, 2.64, 0.165
1.499872193307965, -7.885152608145549, -15.537028330692923, 17.485574401119077, 1.0, 0.8532254135744141, 0.7078122908010812, 101.278427302942, 7.9650147380801055, 3.69, 0.844
4.284239778484334, -12.187261905880783, -17.64429618966253, 21.862702229995627, 0.8264081548169433, 0.8471725574089136, 0.9999998678108695, 340.0672593300272, 6.838219360716892, 2.86, 0.29
-25.83164450008917, -7.094633708729333, -88.26804810167003, 92.25092250922509, 0.9999999999999998, 0.6771206300165293, 0.36132106269287273, 2138.447425775613, 70.41158652979846, 3.99, 1.554
-21.960685017088508, 10.048108357178728, -35.12972410424338, 42.643923240938165, 0.6370512007498323, 0.7124640171638197, 0.9999999999999818, 534.4061504864362, 5.019286276238026, 3.82, 0.024
-30.306987822655174, 38.33472773339015, 8.977076374337859, 49.70178926441351, 0.6203596068031649, 0.7007099427758605, 1.0, 644.022720515632, 5.173536707309915, 3.95, -0.002
-75.46114231435422, 70.39841444202713, -34.440236006741, 108.8139281828074, 0.9999999999999999, 0.7180187334416845, 0.4290327689782722, 16963.916227475875, 170.9641683246902, 2.1, 1.37
-13.293141017308699, 9.451760535288276, -11.903757180192482, 20.21018593371059, 0.9999999999999989, 0.7708525204438527, 0.5287604939805054, 635.7666753445043, 27.265838735941106, 2.01, 1.151
-26.64121916418935, 21.911756932301934, -16.15716658611367, 38.109756097560975, 0.7134690227462827, 0.7687597930359408, 0.9999999999366487, 908.3003478123567, 8.443506339210034, 3.0, 0.14
2.079933346620237, -23.05107258867435, -41.46207263979575, 47.48338081671415, 0.5528958079557048, 0.6489892584620777, 1.0, 841.8610335608487, 4.288665336892169, 3.56, -0.12
-64.80239595976855, 98.9960907904264, 59.107372779966155, 132.27513227513228, 0.9999995749855133, 0.9133812986133635, 0.8646955652627735, 28256.18666296212, 103.87232327660497, 1.97, 0.636
-16.08224970793708, 3.14532339500506, -19.040560599185447, 25.13826043237808, 0.6810372354160135, 0.7456451962243967, 0.9999999999954685, 256.3466133882543, 4.064586188434182, 3.47, 0.093
-38.277055757223025, 19.505049911524473, -23.31451214114766, 48.899755501222494, 0.5638839517152688, 0.657685247368433, 0.9999999999999998, 852.649451882239, 4.5792856794616235, 3.61, -0.1
-308.2769177045757, 266.58923534259657, -21.825462802884342, 408.1632653061224, 0.9999999999999999, 0.6487147931454066, 0.31770287761608573, 51265.473522995635, 381.9786765179235, 3.77, 1.69
-58.81457155042699, 47.592646930999024, -7.455866478170787, 76.04562737642586, 0.9999999993003227, 0.8780357100901875, 0.7684241799755078, 1535.6973549335303, 28.115845415051638, 3.93, 0.758
-23.117008017093212, -2.894791136435714, -33.5160461007641, 40.83299305839118, 1.0, 0.7869054755731487, 0.5608163630412618, 459.38792083191146, 21.83193761261904, 3.89, 1.088
-9.196561262977411, -22.392224445601173, -43.12093837571426, 49.45598417408507, 0.7055295024171377, 0.7629087876915535, 0.9999999999782011, 1708.4207570124604, 11.29840629818533, 2.88, 0.128
-46.9900547936586, 5.495568340700128, -48.086297566291805, 67.47638326585695, 1.0, 0.6612033091045744, 0.33685710189572704, 4349.71432260428, 106.41723422403514, 2.54, 1.63
-61.81828170077188, 48.189757972364916, -5.786577320722181, 78.61635220125785, 1.0, 0.8897590245553039, 0.7999516323182866, 4199.358183367843, 44.2260874072534, 2.91, 0.716
-82.27804855171962, 48.247978092459505, -28.954115151687862, 99.70089730807578, 0.9999999999999998, 0.6828470095066588, 0.370433423661524, 4629.725859590716, 101.524859147021, 3.32, 1.528
-23.558907497535984, 14.173602553081448, -7.257142881700723, 28.457598178713717, 0.619755894198011, 0.7002781646158363, 1.0, 1170.9911898048274, 6.9588845834072055, 2.09, -0.003
-28.32726820718017, 18.315559081826194, -6.750373673191339, 34.42340791738382, 1.0, 0.8161038544840915, 0.6218418396198859, 357.9850320479276, 17.310942783614262, 3.79, 0.98
-5.163430544086623, -5.110758791928459, -12.087239216565857, 14.112334180073384, 0.9999998181291904, 0.942006146546027, 0.9460177832460482, 59.6149035844862, 4.21864450498317, 3.8, 0.543
-37.656387837213515, -23.52292233928659, -65.54075254582891, 79.1765637371338, 0.9999999999999998, 0.6644959012661715, 0.3419018799278853, 2057.5502041726554, 72.31346243135837, 3.7, 1.614
-150.6884571349783, 99.46584908094619, -18.151422331409098, 181.48820326678768, 0.9943256683326878, 0.9566605793623648, 0.9986701638955955, 62784.7174582797, 125.475548460744, 1.79, 0.481
-50.801139228075044, 5.226113587937451, -39.93566155193783, 64.85084306095979, 0.9999999999881546, 0.8412429949353892, 0.6796452756993764, 1499.6447603747986, 32.1281664817784, 3.61, 0.887
-54.00867004250813, 5.653292725358751, -41.09191845822747, 68.11989100817439, 0.574291303692711, 0.6649485890422305, 0.9999999999999998, 1481.5115128493674, 6.355114606038018, 3.73, -0.082
-2.048888804140006, -0.5873184252388236, -2.388078995272629, 3.2180209171359615, 0.9999999999830121, 0.8428701673488014, 0.6836076945030446, 3.3368360380419815, 1.5056916058269745, 3.72, 0.881
-139.83488132840102, 79.8059764083725, -15.905420205683665, 161.81229773462783, 0.55, 0.647, 1.0, 16224.83136963483, 18.54444563410264, 3.01, -0.125
-5.961979060229169, -1.9504583589124949, -6.489389418845898, 9.043226623259178, 1.0, 0.8332256922032046, 0.6615164870563813, 31.68137125026062, 4.812096546474287, 3.52, 0.915
3.529798791891153, -21.875155980011357, -21.06735990726686, 30.57169061449098, 0.9999999999999941, 0.7753240147351322, 0.5377860711036662, 269.6472861095803, 17.459650591232883, 3.84, 1.133
-406.234149872982, 144.82843632539385, -136.8316929268476, 452.4886877828054, 0.6357519646722599, 0.7114792870656061, 0.9999999999999766, 59070.76490120139, 52.51995929644833, 3.84, 0.022
-101.0157021107425, 24.826374257990842, -45.68720411336875, 113.63636363636363, 0.5612376111617554, 0.6555544119753435, 0.9999999999999999, 4160.943297827934, 9.96939566865593, 3.72, -0.105
-151.04425136286955, 74.19602567648778, -28.167991194186786, 170.64846416382252, 0.9429587566698645, 0.9240063563568824, 1.0, 8961.11209279609, 43.639803552079414, 3.77, 0.425
-98.36148287219294, 24.192354970073776, -43.785956445447695, 110.37527593818984, 0.5845379896351192, 0.6734351970329464, 1.0, 3419.0129562416423, 10.175895131971119, 3.87, -0.063
16.92561998429028, -49.01782351420608, -40.28519983931049, 65.65988181221273, 0.9999999999999998, 0.6694627589052907, 0.3494738345445758, 2122.058417187513, 72.11107446747704, 3.26, 1.59
-100.72479030165778, 23.848599764163435, -44.61620577024111, 112.73957158962797, 0.5720491898863869, 0.6633864398644201, 1.0, 9126.618608951243, 15.596193432280732, 2.85, -0.086
-104.57114750424444, 24.09508816293795, -45.76439816117309, 116.68611435239207, 0.5806929886582595, 0.6701663501512333, 1.0, 4810.558474404452, 11.84097408288524, 3.62, -0.07
-275.0345451383946, 87.77068589166102, -85.80208419460838, 301.20481927710847, 0.8107874654803422, 0.8368135279956114, 1.0, 65747.76201601244, 91.99451364640593, 2.84, 0.271
-149.9858413193797, 62.555692093527256, -28.521719597595425, 165.01650165016503, 0.55, 0.647, 1.0, 18672.905252035023, 15.60745892707559, 2.9, -0.199
-43.882631701206265, -20.569520847677484, -47.38408550232843, 67.79661016949153, 0.9999999999999999, 0.6698800528717359, 0.35011127321702934, 2955.10625570429, 84.96621662446867, 2.97, 1.588
-498.8516052759478, 177.80323876824554, -121.96364548620024, 543.4782608695652, 0.6318108232975714, 0.7086332240621575, 0.9999999999999829, 74906.84335530754, 58.29856516158251, 3.98, 0.016
-98.98848361708042, 2.8107166312742535, -55.42590761827812, 113.50737797956866, 0.5644466839058004, 0.6581089910554506, 0.9999999999999998, 5523.385113096753, 11.688968450839115, 3.41, -0.099
-33.12363012681999, -2.709001721753832, -21.527612012607097, 39.61965134706815, 0.6421042363418706, 0.7165926536361529, 1.0, 424.59848550613094, 4.559405925139414, 3.91, 0.032
-151.9257741732963, 75.23958181212166, -8.63002234524227, 169.77928692699493, 0.6068024875078482, 0.6902703207034071, 1.0, 7446.060358393632, 16.602450155097877, 3.96, -0.025
-9.760581527007162, -22.767102540469313, -25.983772793703817, 35.90664272890485, 1.0, 0.7876936951572916, 0.5623999894608696, 368.55876407089943, 19.498343426592356, 3.85, 1.085
2.754615550174094, -37.2903147571484, -33.27158023478849, 50.05005005005005, 1.0, 0.8332256922032046, 0.6615164870563813, 1156.0221996189819, 29.06801889622662, 3.33, 0.915
-22.267153658710413, -31.316548379980077, -38.96319326538399, 54.734537493158186, 0.5597284234783514, 0.654266391804479, 0.9999999999999999, 1128.9638795758422, 5.1473235147993925, 3.55, -0.108
-43.230998456666384, 0.6910671584594166, -18.963156580874983, 47.23665564478035, 1.0, 0.8158495059418054, 0.6212327269340551, 766.8588357102689, 25.362414184647395, 3.65, 0.981
-43.53971958528109, 1.508153925924809, -17.490500442321668, 46.97040864255519, 1.0, 0.8153384387057749, 0.6200135308391034, 678.900016175516, 23.91245747560252, 3.77, 0.983
-34.36907439866718, -49.223652039389044, -58.280750309238144, 83.68200836820084, 1.0, 0.6960128758427577, 0.3917944325666107, 1792.3438554511852, 60.23140234360366, 3.97, 1.468
-44.90694150659874, -0.20097452827693196, -17.993215420899165, 48.402710551790896, 0.9999999999986573, 0.823040201661136, 0.6387369309121372, 675.9218838680686, 23.10915520154328, 3.84, 0.952
-44.65917686594548, 1.8740507518815157, -16.081859054949636, 47.528517110266165, 1.0, 0.8070901843080477, 0.6013169487630536, 867.0929815040039, 27.88670194022699, 3.53, 1.014
-42.36965811569826, -0.2568504098484734, -17.012386981627248, 45.682960255824575, 0.7412261977059921, 0.7885746081741677, 0.9999999993456885, 902.9539844920744, 9.097450341831054, 3.4, 0.179
-4.4056040634413876, -40.17197985330595, -35.63070845117903, 53.87931034482759, 0.575928959400316, 0.6661595583890447, 0.9999999999999998, 1377.213268348673, 6.179160239005542, 3.3, -0.079
-30.338450477660444, -37.3809612389912, -42.1811342636625, 64.02048655569783, 0.999999999998772, 0.8217993092608783, 0.6357283981172739, 1215.6122917119467, 31.152272449915383, 3.81, 0.957
-18.718612640435822, -0.31768050502665, -6.861391313776567, 19.964064683569575, 1.0, 0.680632348517388, 0.36688799102843744, 1772.7809593890947, 63.316706776102144, 0.87, 1.538
-145.1280052361617, -50.781755867307226, -93.27146485645413, 179.8561151079137, 0.55, 0.647, 1.0, 8590.2847244738, 10.176667643193989, 3.93, -0.21
-23.21519242929662, -14.111634865315764, -19.5892247902687, 33.51206434316354, 1.0, 0.7884845240293719, 0.5639886015488397, 318.09694948984406, 18.06192061640912, 3.86, 1.082
-7.218510923087706, -1.4660882798384538, -3.125705756083935, 8.025682182985554, 0.9959152418247508, 0.9572638315048538, 0.9975177985315877, 33.81590830965903, 2.924620396366879, 3.19, 0.484
-345.4624901705756, -78.97548068123761, -153.21111827275982, 386.1003861003861, 0.55, 0.647, 1.0, 49837.65664846581, 29.394552622995953, 3.68, -0.157
-359.7098371209431, -104.84103953227654, -170.14378021995626, 411.52263374485597, 0.55, 0.647, 1.0, 55073.74313679804, 28.727190568628767, 3.71, -0.179
-153.99529792723115, 25.51879798126413, -16.449901263146085, 156.98587127158555, 0.9999999999999999, 0.6912448959047434, 0.38402262032601736, 20505.87365717518, 207.3465749345694, 2.69, 1.49
-596.8231948600132, 184.90108012475093, 14.383063111198343, 625.0, 0.9999300237257526, 0.9439317562630355, 0.951338354613725, 237638.70474897497, 264.1631741659808, 3.03, 0.537
-233.30654387477443, 62.438644943098595, -1.2093595417956315, 241.54589371980677, 1.0, 0.7701201568426485, 0.5272491116784397, 19326.644565442926, 150.7522135476655, 3.69, 1.154
-42.65121820521381, -40.05212119320748, -37.465508627958314, 69.49270326615705, 1.0, 0.6977392101498971, 0.3946240705471681, 2535.336180261782, 71.17571012165394, 3.19, 1.46
-65.0358492146388, 17.003891559939813, 0.48541528867471584, 67.24949562878278, 0.55, 0.647, 1.0, 2396.2669884832067, 6.634476211595266, 3.18, -0.148
-22.258783068323282, -10.538122590389822, -11.591154030417028, 27.240533914464724, 0.7282217468698808, 0.779167210847949, 1.0, 568.3140237992928, 6.966787214643255, 2.78, 0.161
-39.433986413763705, -29.953941348280168, -27.224279662745747, 56.529112492933855, 0.5587129028739252, 0.6534021911654269, 1.0, 1530.035389415508, 5.956979939266487, 3.29, -0.11
-187.2532546128732, -104.6990936229838, -100.58637653084254, 236.96682464454977, 0.6037229368664943, 0.6878695820585299, 1.0, 471554.87604838586, 130.43431652945924, 0.18, -0.03
-12.276951819842907, 3.859278193543606, 1.0615807063610205, 12.938284383490748, 0.9999999999401202, 0.8666049449911778, 0.7420018925621773, 1541.3828668518856, 29.402495957939436, 0.08, 0.795
-137.01692303446907, -73.62477280272458, -68.71382843365721, 170.06802721088437, 0.5559836674530505, 0.6512163526920672, 0.9999999999999998, 10505.155606883513, 15.378714202866272, 3.59, -0.115
-235.14676231027624, -108.87875000175346, -95.65112891872975, 276.24309392265195, 0.55, 0.647, 1.0, 34573.23362078896, 18.23911429882505, 3.35, -0.24
-68.56711708561761, -20.860808701474745, -20.30531527966177, 74.51564828614009, 0.55, 0.647, 1.0, 12152.12170061322, 11.494886908909084, 1.64, -0.224
-40.04635870360107, 1.4031079549853, -2.52190995825676, 40.17677782241864, 0.55, 0.647, 1.0, 3500.3167698179714, 8.482750279234308, 1.65, -0.13
-31.48464313532895, -29.91285315575858, -22.22880621765865, 48.80429477794046, 0.9999999997400801, 0.863344068568148, 0.7333171029241584, 1774.488646902418, 31.982492363961942, 2.81, 0.807
-36.667098157277906, -63.08145777991939, -43.50633977089859, 84.96176720475786, 0.9999999999999933, 0.7760807025620894, 0.5392895561854363, 2044.5805083677867, 47.941421192174936, 3.86, 1.13
-244.87661183201817, -108.20392919365466, -84.96168967956889, 280.8988764044944, 0.55, 0.647, 1.0, 98459.39116903285, 38.93276586950122, 2.25, -0.175
-269.5968813688869, -233.57227233327222, -166.57569937948585, 393.7007874015748, 0.7649333143579459, 0.8047353792047813, 1.0, 142721.6009470136, 121.57308223899841, 2.58, 0.211
7.6868143939937, -267.65044769794275, -172.41969824036778, 318.4713375796178, 0.9999997973832939, 0.9121990674474629, 0.8614033424107439, 31499.07828135017, 110.23214964673053, 3.76, 0.64
-305.84220967420697, -82.20788171091628, -66.47551068974145, 323.62459546925567, 0.55, 0.647, 1.0, 45734.10484536962, 27.885198315257988, 3.39, -0.16
-333.5854862159158, -188.72120358305366, -135.39872798286888, 406.5040650406504, 0.55, 0.647, 1.0, 130102.88519423474, 39.60456757060283, 2.75, -0.21
-355.8734093940275, -167.4184244481619, -121.06654549783475, 411.52263374485597, 0.55, 0.647, 1.0, 353952.18260692596, 71.59631333086327, 1.69, -0.184
-126.6379420629255, -12.609094423997213, -12.234537186120122, 127.8772378516624, 0.55, 0.647, 1.0, 10513.410835170238, 13.896673587526374, 2.97, -0.148
-300.2115829897757, -151.63295557536048, -104.15275586979895, 352.11267605633805, 0.55, 0.647, 1.0, 38152.276931881206, 23.024509121546057, 3.77, -0.19
-37.37624805915493, -61.61333539381922, -39.594438042638885, 82.23684210526315, 0.5528958079557048, 0.6489892584620777, 1.0, 5838.348189378227, 11.293978316620704, 2.65, -0.12
-215.2081380373147, -106.99681202685254, -70.98838615066023, 250.62656641604008, 0.55, 0.647, 1.0, 125375.11677280301, 40.44193521909616, 1.74, -0.199
-5.580421758619195, -5.959976571886148, -3.672873424095627, 8.96941429724639, 0.9943256683326878, 0.9566605793623648, 0.9986701638955955, 29.2203430961977, 2.7069160433792474, 3.59, 0.481
-15.53522721785157, -12.766262077631705, -7.611147840925481, 21.51925973746503, 0.688806213767012, 0.750537886268918, 1.0, 174.50657585829472, 3.433670742825391, 3.55, 0.104
-3.3450832566577446, -16.251188249496593, -9.808616570973706, 19.2789666473877, 0.7354859214765858, 0.784353204358418, 0.9999999999578416, 106.2489497704239, 3.0723306781272015, 3.85, 0.171
-173.03309050784264, -118.88095629437203, -69.7446609927768, 221.23893805309737, 0.55, 0.647, 1.0, 72090.87093129076, 34.10158572191859, 2.07, -0.168
-11.261134574457174, -20.597132215845928, -11.960656404782927, 26.35740643120717, 0.9999999999999976, 0.7720817925931298, 0.5312728153659926, 389.011543548161, 21.22859497706548, 3.12, 1.146
-22.209768242280916, -22.85939563494607, -12.959994776622981, 34.42340791738382, 1.0, 0.8150817478971674, 0.6194035800151683, 368.0144474305975, 17.62371936656623, 3.76, 0.984
-64.81526516576741, 9.300376947043638, 7.377119756356986, 65.91957811470007, 0.9999999999999938, 0.7755759185195502, 0.5382870927914852, 1112.20791225295, 35.42592093333035, 3.97, 1.132
-121.84406245654645, -43.82667912599695, -20.097220989933184, 131.06159895150722, 0.9999999999999999, 0.6890526957595017, 0.3804619018048004, 112488.48455178259, 489.5116981703968, 0.45, 1.5
-10.955550305495308, -9.125356722553, -4.7384483357592835, 15.044380923724988, 0.8650864114638478, 0.8727913430274238, 1.0, 73.60474023806029, 3.4428832334259005, 3.71, 0.337
-50.98233948577035, -135.6071144422255, -74.39271150796561, 162.86644951140067, 0.9999999999999976, 0.7720817925931298, 0.5312728153659926, 6852.048047178947, 89.0943587905995, 3.96, 1.146
-38.824703576176944, 14.962012792710711, 11.019067726676667, 43.06632213608958, 1.0, 0.8081822975476001, 0.603676757429627, 597.6304415907817, 23.058635054364725, 3.72, 1.01
-24.132515995996073, 5.377673696848666, 4.610731293094279, 25.17623363544814, 0.670505501595611, 0.7382033750784786, 1.0, 1091.7888689399904, 8.100181989847966, 1.9, 0.077
-52.440867087024344, 5.20308788621767, 6.357321476883268, 53.10674455655869, 0.5737372140330474, 0.664554514987399, 0.9999999999999998, 2434.7619264727546, 8.124105194801716, 2.65, -0.083
-160.14167956084202, -109.62286785424963, -37.22829329914782, 197.62845849802372, 1.0, 0.7303399970660872, 0.4509717965038874, 9814.22721157254, 124.522659644568, 3.99, 1.319
-105.64958011728413, -16.461939436528596, 4.975170307013489, 107.06638115631692, 0.9999999999999998, 0.6673856027307121, 0.34630643345793244, 5388.444194487875, 115.78830416612975, 3.31, 1.6
-52.26551107370324, -82.01392058253919, -34.1668028633499, 103.09278350515464, 0.55, 0.647, 1.0, 6525.498187323374, 10.533203690609303, 3.02, -0.16
-33.090875798973684, -59.694653754487106, -25.0805714507134, 72.72727272727273, 1.0, 0.8491830910571762, 0.698727157808799, 1511.999841246051, 31.25547614843826, 3.85, 0.858
-103.05623799912428, -106.86867177169378, -37.47894242105005, 153.1393568147014, 0.55, 0.647, 1.0, 37525.87083213463, 19.00199214331877, 1.98, -0.24
-69.82609154600868, -11.975750810935505, 5.345902117238779, 71.07320540156361, 0.9999999999999999, 0.663055168677662, 0.3396997922002002, 3560.975183092629, 95.63658497484248, 2.87, 1.621
-13.321966402716498, -85.66883215133988, -40.92820946091446, 95.87727708533077, 0.7304059722919074, 0.7807087714616161, 1.0, 161282.9747324409, 118.06291997066273, -0.62, 0.164
-168.25996196704, -125.2030638056173, -29.838587982227548, 211.86440677966104, 0.5571206974352692, 0.6520955272061681, 1.0, 13940.332888483925, 17.82153723256495, 3.76, -0.113
-12.802854855998703, -14.585722523093457, -4.022528070343064, 19.837333862328904, 0.9999999999999053, 0.8007265072211577, 0.5882509708406838, 102.59442151501251, 9.815150894856401, 3.95, 1.037
-30.640504242197494, -9.245472725184705, 2.5731328849325443, 32.13367609254499, 0.6221928207842583, 0.7020024699189048, 1.0, 1730.126926583175, 8.542569489331749, 1.93, 0.001
-37.75292840031943, -115.4713399628535, -45.404864322374394, 129.70168612191958, 0.5622647820244037, 0.6564087292490849, 0.9999999999999999, 8995.97802309872, 14.744832500628059, 3.17, -0.103
-269.1856793241968, -45.24464244150505, 47.024001297210205, 277.0083102493075, 0.9999999999999999, 0.7163588399200027, 0.4261352639364546, 45409.08366147359, 281.3601139156283, 3.06, 1.377
-1.7435970014703344, -1.9125783700914165, -0.40301202966264427, 2.6370612589330453, 0.6272372663589538, 0.7054778727676422, 1.0, 259.6555315831588, 3.3747727922941455, -1.44, 0.009
-16.320471561440172, -6.191233053524074, 1.4184185446311233, 17.537706068046298, 0.9594501126112182, 0.9346868442408472, 0.999854143620123, 139.34863405206983, 5.591036633733865, 3.35, 0.443
0.9221651742072936, -27.679788728512346, -12.390768222968688, 30.339805825242717, 0.775634763099243, 0.8117978428218127, 0.9999999969543324, 461.5117216183234, 7.095480237400438, 3.24, 0.225
-108.89848168932076, -207.66238032341772, -60.323754739093275, 242.13075060532688, 0.5553915648820166, 0.6507742432163194, 1.0, 23134.335981837852, 22.75353027850926, 3.5, -0.116
-8.967922065070525, -51.579767119853216, -19.928268698943032, 56.02240896358543, 0.9999999999999997, 0.757375832045133, 0.5007778712385158, 2074.3436250932996, 51.85576783598685, 2.94, 1.207
-58.113091651251125, -2.1386346329639814, 15.76542086553329, 60.27727546714888, 0.6873809486063511, 0.7495940666778627, 0.9999999999989146, 1307.568259720194, 9.359058509367616, 3.6, 0.102
-342.5068177633566, -488.4942511748718, -106.55355129939663, 606.0606060606061, 1.0, 0.6380069642090951, 0.3031553021412515, 101202.03685470657, 556.5409227713074, 3.89, 1.74
-65.1332134148397, -111.98137069123484, -25.785298560540685, 132.1003963011889, 0.55, 0.647, 1.0, 43447.55912537223, 22.803768152197005, 1.5, -0.211
-188.3122128847881, -315.26613500995165, -66.06791895764539, 373.13432835820896, 0.9999999999999998, 0.640374488293519, 0.30618813979884546, 55448.21296045329, 408.6972881063101, 3.49, 1.729
-441.04673905014715, -642.6585586115714, -111.55938660565114, 787.4015748031496, 0.5770010073220552, 0.6670008120154469, 1.0, 380670.9184978966, 103.30748860174634, 3.02, -0.077
-284.9468435163326, -463.20590862791096, -78.27074603997512, 549.4505494505495, 1.0, 0.9032383417952892, 0.8356397603185325, 554644.0595991986, 480.98005024251637, 1.83, 0.671
